2023-05-19-14-33-49,stress,84bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-50,stress,83bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-51,stress,85bpm,1403.0Hz,6.0dBm,2.0626724%,67%
2023-05-19-14-33-52,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-53,stress,83bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-54,stress,84bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-55,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-56,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-57,stress,86bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-33-58,stress,85bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-33-59,stress,83bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-19-14-34-00,stress,82bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-01,stress,82bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-02,stress,83bpm,201.0Hz,64.0dBm,9.547591%,67%
2023-05-19-14-34-03,stress,82bpm,-1.0Hz,4.0dBm,100.0%,67%
2023-05-19-14-34-04,stress,83bpm,-1.0Hz,6.0dBm,100.0%,67%
2023-05-19-14-34-05,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-06,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-07,stress,85bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-08,stress,84bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-09,stress,83bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-10,stress,83bpm,78.0Hz,7.0dBm,18.5902%,67%
2023-05-19-14-34-11,stress,83bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-12,stress,84bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-13,stress,86bpm,101.0Hz,10.0dBm,5.472356%,67%
2023-05-19-14-34-15,stress,86bpm,218.0Hz,11.0dBm,8.606982%,67%
2023-05-19-14-34-16,stress,86bpm,266.0Hz,7.0dBm,5.8851185%,67%
2023-05-19-14-34-17,stress,85bpm,308.0Hz,18.0dBm,4.427415%,67%
2023-05-19-14-34-18,stress,86bpm,306.0Hz,4.0dBm,10.090107%,67%
2023-05-19-14-34-19,stress,85bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-20,stress,84bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-21,stress,84bpm,-1.0Hz,12.0dBm,100.0%,67%
2023-05-19-14-34-22,stress,85bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-23,stress,86bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-24,stress,87bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-25,stress,87bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-26,stress,88bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-27,stress,88bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-28,stress,87bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-29,stress,87bpm,64.0Hz,2.0dBm,19.660723%,67%
2023-05-19-14-34-30,stress,87bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-31,stress,88bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-32,stress,88bpm,203.0Hz,75.0dBm,11.791915%,67%
2023-05-19-14-34-33,stress,89bpm,185.0Hz,116.0dBm,17.719482%,83%
2023-05-19-14-34-34,stress,91bpm,212.0Hz,42.0dBm,9.257973%,83%
2023-05-19-14-34-35,stress,91bpm,299.0Hz,57.0dBm,5.744439%,67%
2023-05-19-14-34-36,stress,90bpm,-1.0Hz,14.0dBm,100.0%,67%
2023-05-19-14-34-37,stress,89bpm,225.0Hz,11.0dBm,4.185218%,67%
2023-05-19-14-34-38,stress,88bpm,240.0Hz,48.0dBm,5.133164%,83%
2023-05-19-14-34-39,stress,88bpm,-1.0Hz,61.0dBm,100.0%,67%
2023-05-19-14-34-40,calm,0bpm,80.0Hz,5.0dBm,15.320635%,100%
2023-05-19-14-34-41,stress,89bpm,1398.0Hz,67.0dBm,4.7789335%,67%
2023-05-19-14-34-42,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-43,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-44,stress,89bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-45,stress,88bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-46,stress,88bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-47,stress,89bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-48,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-49,stress,90bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-50,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-51,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-52,stress,89bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-19-14-34-53,stress,87bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-54,stress,87bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-55,stress,92bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-34-56,stress,95bpm,79.0Hz,1.0dBm,19.672138%,67%
2023-05-19-14-34-57,stress,94bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-58,stress,92bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-34-59,stress,90bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-35-00,stress,89bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-35-01,stress,90bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-35-02,stress,92bpm,108.0Hz,8.0dBm,5.189925%,67%
2023-05-19-14-35-03,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-35-04,stress,0bpm,410.0Hz,2.0dBm,12.1754465%,50%
2023-05-19-14-35-05,calm,0bpm,111.0Hz,3.0dBm,17.51588%,100%
2023-05-19-14-35-06,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-35-07,stress,0bpm,190.0Hz,3.0dBm,9.728652%,67%
2023-05-19-14-35-08,calm,0bpm,-1.0Hz,9.0dBm,100.0%,100%
2023-05-19-14-35-09,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-35-10,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-35-11,calm,0bpm,111.0Hz,3.0dBm,19.461954%,100%
2023-05-19-14-35-12,calm,0bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-19-14-35-13,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-35-14,calm,0bpm,-1.0Hz,5.0dBm,100.0%,100%
2023-05-19-14-35-15,stress,0bpm,311.0Hz,6.0dBm,14.576298%,50%
2023-05-19-14-35-16,stress,92bpm,-1.0Hz,5.0dBm,100.0%,67%
2023-05-19-14-35-17,stress,94bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-19-14-35-18,stress,95bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-19-14-35-19,stress,95bpm,-1.0Hz,10.0dBm,100.0%,67%
2023-05-19-14-35-20,stress,93bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-35-21,stress,93bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-35-22,stress,93bpm,239.0Hz,14.0dBm,3.3691823%,67%
2023-05-19-14-35-23,stress,93bpm,-1.0Hz,10.0dBm,100.0%,67%
2023-05-19-14-35-24,stress,94bpm,-1.0Hz,2.0dBm,100.0%,67%
2023-05-19-14-35-25,stress,93bpm,-1.0Hz,1.0dBm,100.0%,67%
2023-05-19-14-35-26,stress,93bpm,-1.0Hz,4.0dBm,100.0%,67%
2023-05-19-14-35-27,stress,93bpm,-1.0Hz,32.0dBm,100.0%,67%
2023-05-19-14-35-28,stress,96bpm,-1.0Hz,3.0dBm,100.0%,67%
2023-05-19-14-35-29,stress,95bpm,112.0Hz,13.0dBm,17.082119%,67%
2023-05-19-14-35-30,stress,94bpm,-1.0Hz,7.0dBm,100.0%,67%
2023-05-19-14-35-31,stress,93bpm,191.0Hz,10.0dBm,16.22954%,83%
2023-05-19-14-35-32,stress,91bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-35-33,stress,91bpm,-1.0Hz,4.0dBm,100.0%,67%
2023-05-19-14-35-34,stress,92bpm,-1.0Hz,8.0dBm,100.0%,67%
2023-05-19-14-35-35,stress,93bpm,-1.0Hz,6.0dBm,100.0%,67%
2023-05-19-14-35-36,stress,92bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-19-14-35-37,stress,93bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-19-14-35-38,stress,93bpm,-1.0Hz,25.0dBm,100.0%,67%
2023-05-19-14-35-39,calm,0bpm,-1.0Hz,6.0dBm,100.0%,100%
2023-05-19-14-35-40,stress,93bpm,-1.0Hz,5.0dBm,100.0%,67%
2023-05-19-14-35-41,stress,93bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-35-42,stress,95bpm,-1.0Hz,0.0dBm,100.0%,67%
2023-05-19-14-35-43,stress,96bpm,-1.0Hz,9.0dBm,100.0%,67%
2023-05-19-14-35-44,stress,96bpm,254.0Hz,4.0dBm,19.091887%,67%
2023-05-19-14-35-45,stress,96bpm,-1.0Hz,3.0dBm,100.0%,67%
2023-05-19-14-35-46,stress,99bpm,116.0Hz,17.0dBm,8.618128%,67%
2023-05-19-14-35-47,stress,101bpm,-1.0Hz,5.0dBm,100.0%,50%
2023-05-19-14-35-48,stress,102bpm,-1.0Hz,17.0dBm,100.0%,50%
2023-05-19-14-35-49,stress,103bpm,-1.0Hz,1.0dBm,100.0%,50%
2023-05-19-14-35-50,stress,103bpm,-1.0Hz,5.0dBm,100.0%,50%
2023-05-19-14-35-51,stress,104bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-35-52,stress,105bpm,-1.0Hz,1.0dBm,100.0%,50%
2023-05-19-14-35-53,stress,106bpm,-1.0Hz,5.0dBm,100.0%,50%
2023-05-19-14-35-54,stress,103bpm,-1.0Hz,1.0dBm,100.0%,50%
2023-05-19-14-35-55,stress,106bpm,-1.0Hz,1.0dBm,100.0%,50%
2023-05-19-14-35-56,stress,106bpm,-1.0Hz,3.0dBm,100.0%,50%
2023-05-19-14-35-57,stress,103bpm,-1.0Hz,4.0dBm,100.0%,50%
2023-05-19-14-35-58,stress,105bpm,-1.0Hz,3.0dBm,100.0%,50%
2023-05-19-14-35-59,stress,107bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-36-00,stress,107bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-36-01,stress,107bpm,351.0Hz,4.0dBm,9.516472%,50%
2023-05-19-14-36-02,stress,106bpm,-1.0Hz,3.0dBm,100.0%,50%
2023-05-19-14-36-03,stress,106bpm,-1.0Hz,10.0dBm,100.0%,50%
2023-05-19-14-36-04,stress,106bpm,55.0Hz,8.0dBm,19.180893%,50%
2023-05-19-14-36-05,stress,105bpm,-1.0Hz,0.0dBm,100.0%,50%
2023-05-19-14-36-06,stress,106bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-36-07,stress,108bpm,-1.0Hz,1.0dBm,100.0%,50%
2023-05-19-14-36-08,stress,109bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-36-09,stress,113bpm,-1.0Hz,2.0dBm,100.0%,50%
2023-05-19-14-36-10,stress,118bpm,-1.0Hz,4.0dBm,100.0%,50%
2023-05-19-14-36-11,stress,120bpm,-1.0Hz,0.0dBm,100.0%,50%
2023-05-19-14-36-12,stress,122bpm,-1.0Hz,8.0dBm,100.0%,50%
2023-05-19-14-36-13,calm,0bpm,-1.0Hz,7.0dBm,100.0%,100%
2023-05-19-14-36-14,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-15,calm,0bpm,122.0Hz,2.0dBm,18.567986%,100%
2023-05-19-14-36-16,calm,0bpm,-1.0Hz,8.0dBm,100.0%,100%
2023-05-19-14-36-17,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-18,calm,0bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-19-14-36-19,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-36-20,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-21,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-36-22,calm,0bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-19-14-36-23,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-24,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-25,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-26,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-27,calm,0bpm,-1.0Hz,7.0dBm,100.0%,100%
2023-05-19-14-36-28,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-29,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-30,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-31,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-36-32,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-36-33,calm,0bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-19-14-36-34,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-35,calm,0bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-19-14-36-36,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-37,calm,0bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-19-14-36-38,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-36-39,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-36-40,calm,0bpm,-1.0Hz,3.0dBm,100.0%,100%
2023-05-19-14-37-41,stress,0bpm,220.0Hz,4.0dBm,5.3581896%,50%
2023-05-19-14-37-42,calm,0bpm,-1.0Hz,2.0dBm,100.0%,100%
2023-05-19-14-37-43,calm,0bpm,-1.0Hz,4.0dBm,100.0%,100%
2023-05-19-14-37-44,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-45,calm,0bpm,-1.0Hz,5.0dBm,100.0%,100%
2023-05-19-14-37-46,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-47,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-48,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-37-49,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-50,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-37-51,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-52,calm,0bpm,120.0Hz,1.0dBm,19.903273%,100%
2023-05-19-14-37-53,stress,0bpm,221.0Hz,3.0dBm,3.355801%,50%
2023-05-19-14-37-54,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-37-55,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-37-56,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-57,calm,0bpm,123.0Hz,1.0dBm,15.36957%,100%
2023-05-19-14-37-58,calm,0bpm,-1.0Hz,1.0dBm,100.0%,100%
2023-05-19-14-37-59,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-00,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-01,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-02,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-03,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-04,stress,0bpm,222.0Hz,4.0dBm,5.1938477%,50%
2023-05-19-14-38-05,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-06,calm,0bpm,-1.0Hz,0.0dBm,100.0%,100%
2023-05-19-14-38-07,stress,85bpm,-1.0Hz,0.0dBm,100.0%,67%
